Date,Ticker,Open,High,Low,Close,Volume
2023-03-20,AAPL,155.07000732421875,157.82000732421875,154.14999389648438,157.39999389648438,73641400
2023-03-20,AMZN,98.41000366210938,98.4800033569336,95.69999694824219,97.70999908447266,62388900
2023-03-20,GOOGL,100.12000274658203,101.75,99.87000274658203,101.22000122070312,32960400
2023-03-20,META,198.47999572753906,199.36000061035156,193.63999938964844,197.80999755859375,25186300
2023-03-20,MSFT,276.9800109863281,277.4800109863281,269.8500061035156,272.2300109863281,43466600
2023-03-20,NVDA,25.614999771118164,26.02400016784668,25.1299991607666,25.899999618530273,432747000
2023-03-20,TSLA,178.0800018310547,186.44000244140625,176.35000610351562,183.25,129684400
2023-03-21,AAPL,157.32000732421875,159.39999389648438,156.5399932861328,159.27999877929688,73938300
2023-03-21,AMZN,98.13999938964844,100.8499984741211,98.0,100.61000061035156,58597300
2023-03-21,GOOGL,101.25,105.0999984741211,101.22000122070312,104.91999816894531,42110300
2023-03-21,META,203.1999969482422,203.5500030517578,197.9499969482422,202.16000366210938,31827000
2023-03-21,MSFT,274.8800048828125,275.0,269.5199890136719,273.7799987792969,34558700
2023-03-21,NVDA,26.18000030517578,26.392000198364258,25.381000518798828,26.198999404907227,547408000
2023-03-21,TSLA,188.27999877929688,198.0,188.0399932861328,197.5800018310547,153391400
2023-03-22,AAPL,159.3000030517578,162.13999938964844,157.80999755859375,157.8300018310547,75701800
2023-03-22,AMZN,100.44999694824219,102.0999984741211,98.61000061035156,98.69999694824219,57475400
2023-03-22,GOOGL,104.2699966430664,106.58999633789062,103.33000183105469,103.37000274658203,43427400
2023-03-22,META,202.5,207.3699951171875,199.6699981689453,199.80999755859375,28477800
2023-03-22,MSFT,273.3999938964844,281.0400085449219,272.17999267578125,272.2900085449219,34873300
2023-03-22,NVDA,26.424999237060547,27.589000701904297,26.23699951171875,26.468000411987305,797295000
2023-03-22,TSLA,199.3000030517578,200.66000366210938,190.9499969482422,191.14999389648438,150376400
2023-03-23,AAPL,158.8300018310547,161.5500030517578,157.67999267578125,158.92999267578125,67622100
2023-03-23,AMZN,100.43000030517578,101.05999755859375,97.62000274658203,98.70999908447266,57559300
2023-03-23,GOOGL,105.05999755859375,106.30000305175781,104.45999908447266,105.5999984741211,40797800
2023-03-23,META,202.83999633789062,207.8800048828125,202.14999389648438,204.27999877929688,27389700
2023-03-23,MSFT,277.94000244140625,281.05999755859375,275.20001220703125,277.6600036621094,36610900
2023-03-23,NVDA,27.114999771118164,27.499000549316406,26.690000534057617,27.19099998474121,564889000
2023-03-23,TSLA,195.25999450683594,199.30999755859375,188.64999389648438,192.22000122070312,144193900
2023-03-24,AAPL,158.86000061035156,160.33999633789062,157.85000610351562,160.25,59196500
2023-03-24,AMZN,98.06999969482422,98.30000305175781,96.4000015258789,98.12999725341797,56095400
2023-03-24,GOOGL,104.98999786376953,105.48999786376953,103.83999633789062,105.44000244140625,30393300
2023-03-24,META,205.17999267578125,207.5800018310547,203.5500030517578,206.00999450683594,27716400
2023-03-24,MSFT,277.239990234375,280.6300048828125,275.2799987792969,280.57000732421875,28172000
2023-03-24,NVDA,27.0310001373291,27.16699981689453,26.354999542236328,26.77899932861328,454920000
2023-03-24,TSLA,191.64999389648438,192.36000061035156,187.14999389648438,190.41000366210938,116312400
2023-03-27,AAPL,159.94000244140625,160.77000427246094,157.8699951171875,158.27999877929688,52390300
2023-03-27,AMZN,99.06999969482422,99.33999633789062,97.08000183105469,98.04000091552734,46721300
2023-03-27,GOOGL,104.62000274658203,104.76000213623047,101.93000030517578,102.45999908447266,31120900
2023-03-27,META,204.80999755859375,205.86000061035156,201.36000061035156,202.83999633789062,18527200
2023-03-27,MSFT,280.5,281.4599914550781,275.5199890136719,276.3800048828125,26840200
2023-03-27,NVDA,26.836999893188477,27.0,26.364999771118164,26.5310001373291,361026000
2023-03-27,TSLA,194.4199981689453,197.38999938964844,189.94000244140625,191.80999755859375,120851600
2023-03-28,AAPL,157.97000122070312,158.49000549316406,155.97999572753906,157.64999389648438,45992200
2023-03-28,AMZN,98.11000061035156,98.44000244140625,96.29000091552734,97.23999786376953,38720100
2023-03-28,GOOGL,102.44000244140625,102.44999694824219,99.73999786376953,101.02999877929688,32057900
2023-03-28,META,200.14999389648438,201.02999877929688,197.89999389648438,200.67999267578125,19127300
2023-03-28,MSFT,275.7900085449219,276.1400146484375,272.04998779296875,275.2300109863281,21878600
2023-03-28,NVDA,26.44700050354004,26.51300048828125,25.850000381469727,26.40999984741211,356104000
2023-03-28,TSLA,192.0,192.35000610351562,185.42999267578125,189.19000244140625,98654600
2023-03-29,AAPL,159.3699951171875,161.0500030517578,159.35000610351562,160.77000427246094,51305700
2023-03-29,AMZN,98.69000244140625,100.41999816894531,98.55999755859375,100.25,49783300
2023-03-29,GOOGL,102.27999877929688,102.48999786376953,100.6500015258789,101.38999938964844,28779600
2023-03-29,META,203.55999755859375,205.72000122070312,202.5399932861328,205.35000610351562,18851100
2023-03-29,MSFT,278.9599914550781,281.1400146484375,278.4100036621094,280.510009765625,25087000
2023-03-29,NVDA,26.825000762939453,27.077999114990234,26.597000122070312,26.983999252319336,393694000
2023-03-29,TSLA,193.1300048828125,195.2899932861328,189.44000244140625,193.8800048828125,123660000
2023-03-30,AAPL,161.52999877929688,162.47000122070312,161.27000427246094,162.36000061035156,49501700
2023-03-30,AMZN,101.55000305175781,103.04000091552734,101.01000213623047,102.0,53633400
2023-03-30,GOOGL,100.91000366210938,101.16000366210938,99.77999877929688,100.88999938964844,33086200
2023-03-30,META,203.3800048828125,208.08999633789062,202.82000732421875,207.83999633789062,22608300
2023-03-30,MSFT,284.2300109863281,284.4599914550781,281.4800109863281,284.04998779296875,25053400
2023-03-30,NVDA,27.229000091552734,27.499000549316406,27.101999282836914,27.382999420166016,364516000
2023-03-30,TSLA,195.5800018310547,197.3300018310547,194.4199981689453,195.27999877929688,110252200
2023-03-31,AAPL,162.44000244140625,165.0,161.91000366210938,164.89999389648438,68749800
2023-03-31,AMZN,102.16000366210938,103.48999786376953,101.94999694824219,103.29000091552734,56750300
2023-03-31,GOOGL,101.30000305175781,103.88999938964844,101.04000091552734,103.7300033569336,36863400
2023-03-31,META,207.24000549316406,212.1699981689453,206.77000427246094,211.94000244140625,25440300
2023-03-31,MSFT,283.7300109863281,289.2699890136719,283.0,288.29998779296875,32766000
2023-03-31,NVDA,27.139999389648438,27.833999633789062,27.104999542236328,27.777000427246094,433933000
2023-03-31,TSLA,197.52999877929688,207.7899932861328,197.1999969482422,207.4600067138672,170222100
2023-04-03,AAPL,164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,56976200
2023-04-03,AMZN,102.30000305175781,103.29000091552734,101.43000030517578,102.41000366210938,41135700
2023-04-03,GOOGL,102.38999938964844,104.52999877929688,101.93000030517578,104.36000061035156,25035400
2023-04-03,META,208.83999633789062,213.49000549316406,208.1999969482422,213.07000732421875,17924600
2023-04-03,MSFT,286.5199890136719,288.2699890136719,283.95001220703125,287.2300109863281,24883300
2023-04-03,NVDA,27.509000778198242,28.0,27.336000442504883,27.96500015258789,398716000
2023-04-03,TSLA,199.91000366210938,202.69000244140625,192.1999969482422,194.77000427246094,169545900
2023-04-04,AAPL,166.60000610351562,166.83999633789062,165.11000061035156,165.6300048828125,46278300
2023-04-04,AMZN,102.75,104.19999694824219,102.11000061035156,103.94999694824219,48662500
2023-04-04,GOOGL,104.33000183105469,105.58000183105469,104.04000091552734,104.72000122070312,24420100
2023-04-04,META,213.38999938964844,216.24000549316406,212.5399932861328,214.72000122070312,21026400
2023-04-04,MSFT,287.2300109863281,290.45001220703125,285.6700134277344,287.17999267578125,25824300
2023-04-04,NVDA,27.965999603271484,28.0,27.30699920654297,27.452999114990234,368592000
2023-04-04,TSLA,197.32000732421875,198.74000549316406,190.32000732421875,192.5800018310547,126463800
2023-04-05,AAPL,164.74000549316406,165.0500030517578,161.8000030517578,163.75999450683594,51511700
2023-04-05,AMZN,103.91000366210938,103.91000366210938,100.75,101.0999984741211,45175400
2023-04-05,GOOGL,105.77999877929688,106.0999984741211,103.66000366210938,104.47000122070312,28290500
2023-04-05,META,214.14999389648438,215.19000244140625,209.94000244140625,211.47999572753906,19396600
2023-04-05,MSFT,285.8500061035156,287.1499938964844,282.9200134277344,284.3399963378906,22064800
2023-04-05,NVDA,26.82900047302246,26.99799919128418,26.395000457763672,26.881000518798828,515015000
2023-04-05,TSLA,190.52000427246094,190.67999267578125,183.75999450683594,185.52000427246094,133882500
2023-04-06,AAPL,162.42999267578125,164.9600067138672,162.0,164.66000366210938,45390100
2023-04-06,AMZN,100.75,102.37999725341797,99.80000305175781,102.05999755859375,43808000
2023-04-06,GOOGL,105.26000213623047,109.16999816894531,104.33000183105469,108.41999816894531,48711500
2023-04-06,META,209.25,216.94000244140625,208.64999389648438,216.10000610351562,26104400
2023-04-06,MSFT,283.2099914550781,292.0799865722656,282.0299987792969,291.6000061035156,29770300
2023-04-06,NVDA,26.583999633789062,27.079999923706055,26.427000045776367,27.03700065612793,397654000
2023-04-06,TSLA,183.0800018310547,186.38999938964844,179.74000549316406,185.05999755859375,123857900
2023-04-10,AAPL,161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,47716900
2023-04-10,AMZN,100.95999908447266,102.19999694824219,99.56999969482422,102.16999816894531,37261200
2023-04-10,GOOGL,106.9800033569336,107.58999633789062,105.12000274658203,106.44000244140625,27067400
2023-04-10,META,214.7100067138672,215.66000366210938,210.66000366210938,214.75,16106100
2023-04-10,MSFT,289.2099914550781,289.6000061035156,284.7099914550781,289.3900146484375,23103000
2023-04-10,NVDA,26.822999954223633,27.621000289916992,26.66900062561035,27.57900047302246,395279000
2023-04-10,TSLA,179.94000244140625,185.10000610351562,176.11000061035156,184.50999450683594,142154600
2023-04-11,AAPL,162.35000610351562,162.36000061035156,160.50999450683594,160.8000030517578,47644200
2023-04-11,AMZN,100.80000305175781,101.0,99.01000213623047,99.91999816894531,60417800
2023-04-11,GOOGL,106.55000305175781,106.7300033569336,104.68000030517578,105.3499984741211,26311800
2023-04-11,META,215.47999572753906,216.02000427246094,213.41000366210938,213.85000610351562,16710100
2023-04-11,MSFT,285.75,285.9800109863281,281.6400146484375,282.8299865722656,27276600
2023-04-11,NVDA,27.724000930786133,27.790000915527344,27.125999450683594,27.16900062561035,314378000
2023-04-11,TSLA,186.69000244140625,189.19000244140625,185.64999389648438,186.7899932861328,115770900
2023-04-12,AAPL,161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,50133100
2023-04-12,AMZN,100.4000015258789,100.51000213623047,97.70999908447266,97.83000183105469,56735000
2023-04-12,GOOGL,106.58000183105469,106.75,104.33999633789062,104.63999938964844,24370300
2023-04-12,META,214.83999633789062,216.83999633789062,212.5800018310547,214.0,18972200
2023-04-12,MSFT,284.7900085449219,287.010009765625,281.9599914550781,283.489990234375,27403400
2023-04-12,NVDA,27.3700008392334,27.468000411987305,26.447999954223633,26.4950008392334,446259000
2023-04-12,TSLA,190.74000549316406,191.5800018310547,180.30999755859375,180.5399932861328,150256300
2023-04-13,AAPL,161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,68445600
2023-04-13,AMZN,98.94999694824219,102.56999969482422,98.70999908447266,102.4000015258789,67925100
2023-04-13,GOOGL,105.83999633789062,107.48999786376953,105.83999633789062,107.43000030517578,24843600
2023-04-13,META,215.72999572753906,221.14999389648438,215.69000244140625,220.35000610351562,23310400
2023-04-13,MSFT,283.5899963378906,289.8999938964844,283.1700134277344,289.8399963378906,24222700
2023-04-13,NVDA,26.733999252319336,26.886999130249023,26.32900047302246,26.46299934387207,353615000
2023-04-13,TSLA,182.9600067138672,186.5,180.94000244140625,185.89999389648438,112933000
2023-04-14,AAPL,164.58999633789062,166.32000732421875,163.82000732421875,165.2100067138672,49386500
2023-04-14,AMZN,102.06999969482422,103.19999694824219,101.11000061035156,102.51000213623047,51450500
2023-04-14,GOOGL,106.88999938964844,108.94000244140625,106.83999633789062,108.87000274658203,26578000
2023-04-14,META,217.8800048828125,222.11000061035156,217.5500030517578,221.49000549316406,21591200
2023-04-14,MSFT,287.0,288.4800109863281,283.69000244140625,286.1400146484375,20987900
2023-04-14,NVDA,26.503999710083008,26.882999420166016,26.219999313354492,26.757999420166016,395660000
2023-04-14,TSLA,183.9499969482422,186.27999877929688,182.00999450683594,185.0,96438700
2023-04-17,AAPL,165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,41516200
2023-04-17,AMZN,103.16000366210938,103.7300033569336,101.58999633789062,102.73999786376953,39919500
2023-04-17,GOOGL,104.66000366210938,106.16000366210938,104.5199966430664,105.97000122070312,37571200
2023-04-17,META,219.7899932861328,220.97999572753906,217.1300048828125,218.86000061035156,15481900
2023-04-17,MSFT,289.92999267578125,291.6000061035156,286.1600036621094,288.79998779296875,23836200
2023-04-17,NVDA,26.565000534057617,27.006000518798828,26.433000564575195,27.00200080871582,321471000
2023-04-17,TSLA,186.32000732421875,189.69000244140625,182.69000244140625,187.0399932861328,116662200
2023-04-18,AAPL,166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,49923000
2023-04-18,AMZN,103.94999694824219,104.19999694824219,101.5199966430664,102.30000305175781,39790500
2023-04-18,GOOGL,106.48999786376953,106.54000091552734,104.06999969482422,104.5,26596400
2023-04-18,META,219.91000366210938,220.44000244140625,216.2100067138672,217.88999938964844,12281000
2023-04-18,MSFT,291.57000732421875,291.760009765625,287.010009765625,288.3699951171875,20161800
2023-04-18,NVDA,27.533000946044922,28.110000610351562,27.35700035095215,27.66699981689453,604812000
2023-04-18,TSLA,187.14999389648438,187.69000244140625,183.5800018310547,184.30999755859375,92067000
2023-04-19,AAPL,165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,47720200
2023-04-19,AMZN,101.58000183105469,105.12000274658203,101.38999938964844,104.30000305175781,58398900
2023-04-19,GOOGL,103.58000183105469,104.9800033569336,103.06999969482422,104.18000030517578,20905700
2023-04-19,META,213.47000122070312,217.3300018310547,212.92999267578125,215.6999969482422,15898100
2023-04-19,MSFT,285.989990234375,289.04998779296875,284.5400085449219,288.45001220703125,17150300
2023-04-19,NVDA,27.361000061035156,28.0,27.23200035095215,27.930999755859375,358660000
2023-04-19,TSLA,179.10000610351562,183.5,177.64999389648438,180.58999633789062,125732700
2023-04-20,AAPL,166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,52456400
2023-04-20,AMZN,103.52999877929688,105.25,103.20999908447266,103.80999755859375,57696900
2023-04-20,GOOGL,103.91000366210938,106.25,103.87000274658203,105.29000091552734,27820800
2023-04-20,META,213.47999572753906,216.75,212.77000427246094,213.07000732421875,16475400
2023-04-20,MSFT,285.25,289.0299987792969,285.0799865722656,286.1099853515625,23244400
2023-04-20,NVDA,27.67099952697754,28.030000686645508,27.0,27.104000091552734,427713000
2023-04-20,TSLA,166.1699981689453,169.6999969482422,160.55999755859375,162.99000549316406,210970800
2023-04-21,AAPL,165.0500030517578,166.4499969482422,164.49000549316406,165.02000427246094,58337300
2023-04-21,AMZN,106.0999984741211,108.1500015258789,105.08000183105469,106.95999908447266,86774200
